ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,total_sf
20,RL,70.0,7931,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1959.0,Unf,1.0,672.0,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD ,132500,2296.0
70,RM,0.0,5100,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,0,0.0,0.0,1,0,3,1,Gd,7,Typ,1,Detchd,1925.0,Unf,1.0,228.0,TA,TA,Y,192,63,0,0,0,0,0,6,2008,WD ,161000,2254.0
60,RL,0.0,9720,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2001.0,Fin,3.0,725.0,TA,TA,Y,168,116,0,0,0,0,0,1,2008,WD ,274000,3304.0
20,RL,70.0,8521,Pave,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,0.0,0.0,1,0,3,1,TA,5,Typ,1,Detchd,1974.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,0,5,2010,WD ,125000,1824.0
90,RL,52.0,8741,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,6,1946,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,0,0.0,0.0,2,0,4,2,TA,8,Typ,0,No,0.0,No,0.0,0.0,No,No,N,118,0,0,0,0,0,0,7,2007,WD ,98500,2390.0
20,RL,89.0,12461,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Attchd,1994.0,RFn,3.0,757.0,TA,TA,Y,0,114,192,0,0,0,0,7,2006,WD ,262000,3248.0
20,RL,76.0,6950,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1979,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,40.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,TA,Y,SBrkr,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,1979.0,Unf,2.0,444.0,TA,TA,Y,0,0,0,0,0,0,0,10,2009,WD ,134900,1828.0
20,RL,115.0,16905,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,Unf,GasA,Gd,Y,SBrkr,0,0.0,1.0,1,1,2,1,TA,5,Typ,2,Attchd,1959.0,RFn,1.0,308.0,TA,TA,P,0,104,0,0,0,0,0,7,2007,WD ,170000,2678.0
70,RL,53.0,7155,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1926,1991,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,0.0,0.0,1,0,3,1,TA,6,Typ,1,Detchd,1926.0,Unf,1.0,225.0,TA,TA,N,0,0,116,0,0,0,0,7,2007,WD ,135000,2147.0
60,RL,0.0,9205,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,6,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,304.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,1,4,1,Gd,9,Typ,2,Attchd,1990.0,RFn,2.0,473.0,TA,TA,Y,237,251,0,0,196,0,0,6,2008,WD ,290000,3613.0
20,RL,64.0,7697,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,2007.0,RFn,2.0,462.0,TA,TA,Y,0,0,0,0,0,0,0,8,2007,New,173500,2504.0
20,RL,78.0,7800,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,3,0,3,1,Ex,8,Typ,0,Attchd,1948.0,Unf,1.0,230.0,TA,TA,Y,103,0,0,0,0,0,0,8,2006,WD ,225000,2904.0
20,RL,0.0,14357,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,TA,Y,SBrkr,0,1.0,0.0,1,0,2,1,TA,6,Typ,1,Attchd,1961.0,RFn,2.0,440.0,TA,TA,Y,128,0,0,0,0,0,0,8,2007,CWD,140500,2051.0
20,RL,65.0,8775,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1996.0,Unf,1.0,299.0,TA,TA,Y,0,64,0,0,0,0,0,4,2007,WD ,126000,1980.0
160,FV,24.0,2645,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,466.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Detchd,1999.0,Unf,2.0,480.0,TA,TA,Y,169,0,0,0,0,0,0,12,2008,WD ,170000,2546.0
20,RL,43.0,13568,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,1.0,1,0,3,1,TA,5,Typ,0,Attchd,1996.0,Unf,2.0,576.0,TA,TA,Y,224,0,0,0,0,0,0,7,2006,WD ,156000,1980.0
20,RL,47.0,16321,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,Unf,GasA,TA,Y,SBrkr,0,1.0,0.0,1,0,2,1,TA,6,Typ,2,Attchd,1957.0,RFn,1.0,319.0,TA,TA,Y,288,258,0,0,0,0,0,12,2006,WD ,207500,3084.0
60,FV,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Attchd,2007.0,Fin,2.0,590.0,TA,TA,Y,184,96,0,0,0,0,0,11,2007,New,255000,2688.0
180,RM,21.0,1596,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,0,1.0,0.0,1,0,1,1,TA,4,Typ,1,BuiltIn,1973.0,RFn,1.0,297.0,TA,TA,Y,0,101,0,120,0,0,0,7,2008,WD ,94900,1450.0
20,RL,70.0,7315,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,0,0.0,1.0,1,0,3,1,TA,6,Typ,1,Attchd,1958.0,RFn,1.0,338.0,TA,TA,Y,0,0,0,0,225,0,0,3,2007,WD ,140000,2340.0
70,RM,42.0,7614,Pave,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,2Story,3,5,1905,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,Unf,GasA,Gd,Y,FuseA,0,0.0,0.0,1,0,2,1,TA,7,Typ,0,Detchd,1930.0,Unf,1.0,216.0,TA,TA,N,0,0,104,0,225,0,0,3,2006,WD ,96900,2114.0
20,RL,0.0,11000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Rec,GasA,Ex,Y,SBrkr,0,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1966.0,RFn,2.0,480.0,TA,TA,Y,0,58,0,0,0,0,0,11,2009,WD ,154000,2308.0
70,RM,0.0,10337,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1910,1999,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,N,SBrkr,0,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Detchd,1992.0,Unf,2.0,816.0,TA,TA,Y,0,0,0,0,0,0,0,5,2007,WD ,184900,2497.0
20,RL,114.0,14803,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Attchd,2007.0,Fin,3.0,1220.0,TA,TA,Y,188,45,0,0,0,0,0,6,2008,New,385000,4162.0
30,RM,50.0,8765,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Ex,N,SBrkr,0,0.0,0.0,1,0,2,1,TA,6,Typ,0,Detchd,1936.0,Unf,1.0,327.0,TA,TA,Y,0,28,0,0,0,0,0,4,2006,WD ,106500,1902.0
60,RL,106.0,12720,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,1,4,1,Gd,10,Typ,2,BuiltIn,2000.0,RFn,3.0,810.0,TA,TA,Y,252,30,0,0,0,0,0,9,2009,WD ,327000,4142.0
20,RL,85.0,11128,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,PosN,PosN,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,198.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,0,2,1,Ex,9,Typ,2,Attchd,2005.0,Fin,3.0,795.0,TA,TA,Y,70,226,0,0,0,0,0,10,2009,WD ,468000,4948.0
50,RM,60.0,5160,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,0,0.0,0.0,1,0,3,1,TA,4,Typ,0,Detchd,1927.0,Unf,1.0,384.0,Fa,TA,Y,0,0,148,0,0,0,0,8,2009,WD ,135000,2870.0
20,RL,63.0,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,1,1,3,1,TA,6,Typ,0,Detchd,2005.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,0,3,2006,WD ,142500,2282.0
60,RL,73.0,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,1,1,4,1,TA,7,Typ,0,Attchd,1968.0,Unf,2.0,470.0,TA,TA,Y,0,40,0,0,0,0,0,6,2008,WD ,141000,2196.0
190,RL,70.0,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,2Story,5,7,1910,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,No,0.0,No,0.0,0.0,No,No,N,85,0,148,0,0,0,0,1,2008,WD ,107500,2464.0
190,RL,59.0,4484,Pave,IR1,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,6,1942,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,N,SBrkr,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1942.0,Unf,1.0,240.0,TA,TA,Y,0,88,0,0,0,0,0,7,2007,WD ,108500,1954.0
60,RL,0.0,9019,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,1994.0,Fin,2.0,472.0,TA,TA,Y,0,40,0,0,0,0,0,7,2006,WD ,150000,1956.0
50,C (all),60.0,8520,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,3,5,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Fa,Fa,No,Unf,Unf,GasA,Fa,N,SBrkr,0,0.0,0.0,1,0,2,1,TA,6,Typ,0,No,0.0,No,0.0,0.0,No,No,N,0,0,0,0,0,0,0,4,2006,WD ,78000,1152.0
20,RL,92.0,11932,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2008.0,RFn,3.0,830.0,TA,TA,Y,0,24,0,0,0,0,0,6,2008,ConLD,235128,3160.0
20,RL,40.0,14330,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,2001,Gable,CompShg,Plywood,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,ALQ,GasA,TA,Y,SBrkr,0,1.0,0.0,2,0,2,1,TA,5,Min2,0,Attchd,1975.0,Fin,2.0,440.0,TA,TA,Y,140,0,239,0,227,0,0,8,2008,WD ,163000,2422.0
30,RL,67.0,8777,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Feedr,Norm,1Fam,1Story,3,6,1945,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,No,No,No,No,No,GasA,TA,N,SBrkr,0,0.0,0.0,1,0,2,1,TA,5,Min1,0,Detchd,1945.0,Unf,1.0,240.0,TA,TA,N,0,0,0,0,0,0,0,4,2010,ConLD,84900,640.0
160,RL,24.0,2308,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,0,0.0,1.0,2,1,3,1,TA,6,Typ,1,Attchd,1974.0,Unf,2.0,440.0,TA,TA,Y,260,0,0,0,0,0,0,6,2009,WD ,147000,2177.0
70,RM,50.0,2500,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,1,1,4,1,Ex,7,Min2,1,Attchd,1915.0,Unf,1.0,164.0,Fa,Fa,Y,0,0,0,0,0,0,0,6,2009,WD ,155000,2736.0
20,RL,50.0,8049,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,1.0,0.0,2,0,2,1,TA,6,Typ,1,Attchd,1990.0,Fin,2.0,484.0,Gd,Gd,Y,0,58,0,0,90,0,0,7,2006,WD ,180000,2648.0
190,RM,70.0,5600,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,None,0.0,Fa,Fa,Slab,No,No,No,No,No,GasA,Fa,N,SBrkr,0,0.0,0.0,2,0,3,2,Fa,7,Mod,0,No,0.0,No,0.0,0.0,No,No,N,0,0,0,0,0,0,3500,7,2010,WD ,55000,1092.0
80,RL,73.0,9590,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Attchd,2003.0,Fin,2.0,438.0,TA,TA,Y,160,22,0,0,0,0,0,5,2007,WD ,187500,2014.0
80,RL,72.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,Detchd,1977.0,Unf,1.0,352.0,TA,TA,Y,296,0,0,0,0,0,0,10,2009,WD ,125000,2166.0
50,RL,86.0,11500,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,0,0.0,0.0,1,1,3,1,Gd,6,Typ,1,Attchd,1936.0,Fin,1.0,180.0,Fa,TA,Y,0,0,0,0,322,0,0,6,2006,WD ,250000,3074.0
30,RM,60.0,6756,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1910,1950,Mansard,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,Unf,Unf,GasA,TA,N,FuseA,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1930.0,Unf,1.0,200.0,Fa,TA,P,0,0,96,0,0,0,0,9,2008,WD ,78000,1380.0
190,RM,63.0,11426,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6,1910,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,108,0.0,0.0,2,0,3,2,TA,9,Typ,0,No,0.0,No,0.0,0.0,No,No,N,0,172,109,0,0,0,0,6,2008,WD ,118000,2314.0
20,RL,93.0,12030,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,Ex,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2007.0,Fin,3.0,818.0,TA,TA,Y,168,228,0,0,0,0,0,12,2007,New,318000,3388.0
60,RL,80.0,9554,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,1993.0,RFn,2.0,471.0,TA,TA,Y,182,81,0,0,0,0,0,9,2006,WD ,215000,2688.0
30,RM,61.0,8534,Pave,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,TA,N,FuseA,0,0.0,0.0,1,0,2,1,TA,4,Min1,0,No,0.0,No,0.0,0.0,No,No,N,0,0,112,0,0,0,0,6,2006,WD ,72000,1104.0
20,RL,104.0,11361,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,160.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,0.0,1.0,2,0,3,1,TA,7,Typ,1,Attchd,1976.0,Fin,2.0,478.0,TA,TA,Y,0,0,0,0,189,0,0,5,2008,COD,180000,2716.0
20,RL,47.0,12416,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,Stone,132.0,TA,TA,CBlock,Gd,Fa,No,ALQ,LwQ,GasA,TA,Y,SBrkr,0,1.0,0.0,2,0,3,1,TA,7,Min2,1,Attchd,1986.0,Fin,2.0,616.0,TA,TA,Y,192,0,0,0,0,0,0,11,2008,WD ,184000,3257.0
20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1959.0,RFn,1.0,270.0,TA,TA,Y,224,88,0,0,0,0,0,7,2009,WD ,124500,2082.0
90,RL,70.0,8267,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,0.0,0.0,2,0,4,2,TA,8,Typ,0,Attchd,1958.0,Unf,2.0,576.0,TA,TA,Y,42,0,0,0,0,0,0,3,2010,WD ,135000,3208.0
50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1940,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,1,1,3,1,Gd,6,Typ,1,Detchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0,11,0,0,0,0,0,7,2008,WD ,164900,2653.0
20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,0.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,1969.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,0,7,2006,COD,140000,2328.0
20,RL,71.0,7350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1958.0,RFn,1.0,294.0,TA,TA,Y,0,0,0,0,0,0,0,3,2009,WD ,128000,2082.0
85,RL,0.0,7703,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,8,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkCmn,40.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,1.0,1,0,3,1,TA,6,Typ,1,Basment,1978.0,Fin,2.0,504.0,TA,TA,Y,311,0,0,0,0,0,0,5,2008,WD ,153000,1484.0
